,208332578534_R01C01,208332578534_R02C01,208332578534_R03C01,208332578534_R04C01,208332578534_R05C01,208332578534_R06C01,208332578534_R07C01,208332578534_R08C01,208332571676_R01C01,208332571676_R02C01,208332571676_R03C01,208332571676_R04C01,208332571676_R05C01,208332571676_R06C01,208332571676_R07C01,208332571676_R08C01,202350980129_R01C01,202350980129_R02C01,202350980129_R03C01,202350980129_R04C01,202350980129_R05C01,202350980129_R06C01,202350980129_R07C01,202350980129_R08C01,203232494055_R01C01,203232494055_R02C01,203232494055_R03C01,203232494055_R04C01,203232494055_R05C01,203232494055_R06C01,203232494055_R07C01,203232494055_R08C01,208331235662_R01C01,208331235662_R02C01,208331235662_R03C01,208331235662_R04C01,208331235662_R05C01,208331235662_R06C01,208331235662_R07C01,208331235662_R08C01,23245908609_R01C01,23245908609_R02C01,23245908609_R03C01,23245908609_R04C01,23245908609_R05C01,23245908609_R06C01,23245908609_R07C01,23245908609_R08C01,208331712346_R01C01,208331712346_R02C01,208331712346_R03C01,208331712346_R04C01,208331712346_R05C01,208331712346_R06C01,208331712346_R07C01,208331712346_R08C01,208331710108_R01C01,208331710108_R02C01,208331710108_R03C01,208331710108_R04C01,208331710108_R05C01,208331710108_R06C01,208331710108_R07C01,208331710108_R08C01,208388304325_R01C01,208388304325_R02C01,208388304325_R03C01,208388304325_R04C01,208388304325_R05C01,208388304325_R06C01,208388304325_R07C01,208388304325_R08C01,208388302356_R01C01,208388302356_R02C01,208388302356_R03C01,208388302356_R04C01,208388302356_R05C01,208388302356_R06C01,208388302356_R07C01,208388302356_R08C01,208388300246_R01C01,208388300246_R02C01,208388300246_R03C01,208388300246_R04C01,208388300246_R05C01,208388300246_R06C01,208388300246_R07C01,208388300246_R08C01,208388235677_R01C01,208388235677_R02C01,208388235677_R03C01,208388235677_R04C01,208388235677_R05C01,208388235677_R06C01,208388235677_R07C01,208388235677_R08C01,208388306246_R01C01,208388306246_R02C01,208388306246_R03C01
cg00000974,-4.98530662104451,-5.73293414842497,-4.81797130590615,-5.14885087787136,-4.57451456474933,-4.16535043223699,-4.58099591926933,-4.5445792026905,-6.66148024887684,-4.88209598451821,-4.72248334232451,-5.77523059434847,-4.8871733280768,-5.10712160872646,-4.69519660301601,-5.16519114328004,-4.80922436980864,-5.12046625017993,-4.98834893858612,-4.01680942009995,-4.94163400900535,-4.65441982231868,-5.40955175077767,-4.7799046073151,-4.93554821120334,-5.50506055251034,-5.22530459705832,-5.16908296848825,-5.644588325413,-4.41009403734155,-4.96696283625652,-5.95125054512138,-5.89377323195798,-5.28278525898632,-5.08500456921054,-4.71137264549493,-4.22096185112082,-5.56637799461232,-3.98356328157677,-5.33611248255804,-4.01524113745409,-4.32694226627612,-3.83595536746071,-5.13094995906387,-5.00132830970225,-5.66300858088306,-5.39335817530076,-4.91073177215387,-5.42552476692861,-4.8031638473879,-4.75425825161358,-4.94325770692167,-6.40942867305649,-5.82424352768163,-4.77314076044013,-5.43112764785542,-4.61342337177177,-5.85299696585079,-6.21675883595423,-5.19625166168318,-5.12467653885988,-5.4395470748862,-4.60776427911029,-4.89111744864249,-5.45810315632659,-5.34700299205262,-5.17868125649418,-5.52084905860693,-4.59445296775892,-5.41834147804537,-7.11445433004997,-4.26926663999814,-4.30090007583273,-6.26031544713148,-6.29383565174434,-4.78804037656289,-5.59995797294571,-5.8612107754157,-5.47550488570429,-6.1222271757406,-4.78194456968182,-5.7400752248029,-4.9016305825098,-4.94918077300613,-4.67734466096749,-4.90544101256333,-6.291120004114,-5.75179038788795,-5.66609885778473,-4.5928143379825,-5.32311769570981,-5.27075801348461,-4.1671988094448,-5.04029654080438,-4.6205785076993,-4.60606798883629,-6.24218110384244,-5.3557163044757,-5.89931689633968
cg00001099,1.389362429845,2.39745972886067,0.800825818330676,3.08673861634671,1.43107763763963,1.54899269059587,1.49292943267746,1.34991629979665,1.70292410933729,2.03737570174345,2.36827301891385,1.72316278992229,1.54555171449691,1.62698418236882,1.14614547382222,2.91187037294907,2.00607069118359,2.35154421415271,2.22142103260705,1.97780657838096,1.6847454237587,1.73038636630589,1.52977009138836,1.86831136137764,1.55758530663876,1.34019080424387,1.35571395911592,2.29453117441271,1.70804152322018,2.03356538646102,2.26474416323205,1.20276609873449,1.79795160162742,2.52942694165913,2.08251477202401,2.1470607347387,2.02493391018793,1.9467950790671,2.02682752582921,1.7571554477263,1.05138973329342,0.987314366467325,1.64305460482547,1.74347035207906,1.071701555777,2.00290275305795,2.65338491117076,1.31009103923524,2.38467146797563,1.23288044484364,2.47991965913319,1.62775565571478,1.95485056566236,2.07817416415522,1.89706618899283,2.13195257592224,1.84439045736342,1.42234576917475,1.06397922280932,1.69380631616349,1.3561270415817,2.15195390736376,1.93695548466042,1.77806212872619,1.00068765164082,1.69616014010641,1.08649601413315,1.93539862744969,0.737047437320894,0.820845535860862,1.47199217350866,1.680590195417,1.97190938429926,2.63574231029661,2.44709016160667,1.15771625617715,1.26212311407203,1.22003323170261,2.75653233660467,1.44776268472997,0.199448475172788,1.71426229246283,1.79171379590645,1.47667449276207,2.66850914971767,1.63673434431794,1.42474957054962,2.51455206729667,1.73366761606765,2.21151028541996,1.95303902280469,2.06675768923461,1.20989878628752,1.95670791293587,2.91754565771885,2.88414665839299,1.74367695654674,2.21250034134219,1.40786663592198
cg00001103,0.451841237323279,0.767821493002964,0.756476349563511,0.712757783267643,0.867306094596955,0.674966408046915,0.639735097308141,0.645932043019548,0.441221878078337,0.78594783467594,0.737158869855284,0.690138124076066,0.796579802268632,0.716673594212555,0.846358483055038,0.628614545397946,0.693607320370031,0.711434972968328,0.512279786387066,0.627934068698411,0.707824919370926,0.737254294926711,0.544296036139321,0.829951423581391,0.645785568413676,0.931977653597181,0.807437213302565,0.721234719311333,0.79011587427102,0.83523238801031,0.648074799933193,0.617633861907682,0.859926370511924,1.04064078375788,0.917718048235146,1.06631833712264,1.20035847072405,0.82675623157945,0.832201976490149,0.607648825059743,0.645875362513647,0.51478841879567,0.830453609767942,0.605164819655661,0.725051055836192,0.888605553297547,0.808148748642177,0.77473935381203,0.616159787689261,0.806025978143275,0.628940696401255,0.69098085327008,0.812592827339493,0.723162180785054,0.770094022210413,0.606220789730958,0.711695730170154,0.620765079133916,0.667216164956745,0.784691216191829,0.668801625545659,0.681257506584425,0.584321330926469,0.682831191841145,0.534014777448202,0.638020811436093,0.53387896520322,0.575954321597776,0.807887976373816,0.626113862116628,0.457513758626244,0.486753060593345,0.559165808985153,0.712831347830506,0.929431799357721,0.724472604979638,0.832197076147978,0.82315599324321,0.692001057976412,0.51605176719483,0.688293287017433,0.639483625418136,0.588954965619232,0.839823616584448,0.756003242059424,0.505930301826225,0.693382213063275,0.899819942892876,0.517626793325883,0.65484210387368,0.562625218436946,0.638712151798966,0.678702644472422,0.600543093208486,0.602120570407228,0.728328140443435,0.654223462253349,0.965731578450595,0.554186281759057
cg00001126,4.09432476077794,4.91592092962874,5.40267732340597,5.39451102664403,5.37237409057625,5.19472248949735,5.03102365101433,5.2734701815092,4.73169449017057,5.15256823285262,4.40177887182996,5.66953620273815,5.15409805742306,5.33355719875217,4.58675200556259,5.25431196001198,5.4985624427753,5.59198026444607,4.99546006800325,5.06775682367099,5.13076592304912,5.74690662050561,4.57897272192761,5.00600557811528,4.75165160175127,4.20952192161298,5.30519680366797,4.5077834778445,5.45577106743248,5.43238217360725,4.45017313761526,3.73120903810031,4.98117139276829,5.04035026798679,5.15360547698487,4.83000469000764,5.16078672701575,5.06150180914097,5.14695373523128,5.13745595097088,4.51070827388409,5.17459024894143,5.08637088405715,5.40807643944613,5.27386402389064,5.05759377304859,4.7815492203149,5.0026461302427,5.30790047764963,4.63501997706275,4.90064779742668,5.76153985405158,5.65780359473628,5.31680752457515,5.36861996452645,5.0370577243514,4.9568557004155,4.95664588564167,5.00098053725382,5.15961318519257,5.35959053676613,4.68974505008379,4.7062668296073,5.14789727801491,4.13856788115765,4.959064889587,4.69995996141379,4.66202398795038,4.49462709821322,4.9127533891812,5.09810137521742,5.12725703713183,4.88332309884128,4.72425000008844,4.99605236260212,4.95736404871188,5.16320974488306,4.99644579055196,4.75138441377496,4.59009675605054,3.72790332702779,4.85365280184127,4.39207273151082,5.27272361327156,5.10235885319272,5.08131537001665,5.19257897326064,4.9224700007139,4.97584373542098,4.76197953392821,5.2705592910202,5.46727541265866,3.9828278852412,5.28648510204522,4.6677219476446,4.06048430893513,3.94043983378497,5.0784484334756,3.46044143835872
cg00001136,1.97602731347385,1.82616739445595,2.06239691726654,2.05002487289846,2.10162673794404,2.17027634602927,1.96152771935388,2.17113248185057,2.21025557995611,2.15241462155759,2.24926155476185,1.97947597368187,2.26279526813422,2.28504382696896,2.22958458342769,2.30153091989373,1.98312352957989,2.08272589722894,2.07046745418006,2.22681050145465,2.26142479857623,2.08730714079029,2.08612313411774,2.18454411376211,2.06215429244358,1.96891304194842,2.15823831819724,2.31171614316482,2.26790706135919,2.20718198431594,2.25023344009431,2.2262618322013,2.31458744954523,2.23283683293692,2.15452687596411,2.04017193929257,2.18491368215854,2.27821709824696,2.49930657816751,2.12962243458927,2.13451677551686,2.27246231633508,1.98990061380449,2.52568549818728,2.4432022322426,2.28770251664048,2.18959198559427,2.2490856760649,2.19453837713318,2.07788198203567,2.23168121946656,2.33464945887515,2.41291424709741,2.18160533066424,2.16585194749854,2.49101034289446,2.1156093646736,1.90026101042489,2.13437931432732,2.00940876253889,2.13543172628814,2.25792968383689,2.2234294213362,2.03670933584091,2.02746845129493,2.12367274916196,2.18648086267468,2.35802437210309,2.18558151979169,2.27155499723448,2.3256734527547,2.47773529764139,2.26078242732509,2.11221088925768,2.2178197366243,2.00841283859053,2.25003487601633,2.23261679006879,2.18002098888441,2.41428457882779,2.27541457831867,2.06353474755265,2.12415688011302,2.11979053305956,2.09142727010106,2.20437396627041,2.28468074753716,2.25095996093405,2.26909228269397,2.12355644406214,1.99463219005714,2.24799662898105,2.18770741815929,2.05702463899401,2.67580967031147,2.36644793253186,2.07381108342346,2.06868176472064,1.99837585128709
cg00001193,3.71339123939113,4.69832426459686,4.05059375920712,4.65272056937407,4.10809208496289,3.76341519119167,4.67195307702916,5.14411644507695,3.8459785467801,4.38994615202561,3.85298146497511,4.2464216422818,4.3873677257833,3.78757386653301,3.96898116222001,4.81507310954619,3.72249100142081,4.12622362760251,4.33182413368297,4.16951387439076,4.08965672612037,3.21993133304572,4.66839972948719,3.65821169604211,4.67275027486174,3.71921523202633,4.25275412797773,4.78395495975922,3.95811743433987,4.06932227134845,4.92845711541324,4.42511889601175,3.77888836614411,4.47119930435474,3.93978533680385,4.3054178319642,4.01848766809451,4.93349357746812,4.66511597903373,3.99772859617051,4.33625623846037,4.48632773741055,4.41044267041897,4.51342971445197,4.45231718340423,4.66459166389277,4.63445302691613,4.47850489168436,4.3594525377371,4.05983640131714,4.68877193698433,3.69476954404174,3.99166684282664,5.12504516306906,4.4685277299135,5.20921025111673,5.05924838708541,4.38173977425508,4.21505466299095,4.2036093847377,5.66016772065571,4.7045675738358,4.59371895748323,5.75342150659432,4.91728702734696,4.23638097476036,5.15038037208236,5.13322777932857,5.23930670413524,4.506014495749,4.79589091386993,4.52029704270655,4.80560720320485,5.12412575536723,5.02090600471934,4.60403247398101,4.80023515260035,4.29453187086541,4.89539844603779,5.61135945557123,3.95500822282577,4.70894817653879,4.91944313308811,4.79981699933513,4.62204132384372,4.7238766255071,5.42471550380181,4.8098583691765,5.07042069269155,4.62331172647487,4.83845664946595,4.37009125053032,4.13212761953229,4.6540255317165,3.32319229124081,5.15392603108133,4.94637577894306,4.8988963794525,4.40632992348975
cg00001224,5.20894663265633,5.43934580513897,5.20421060466203,5.30786216018372,4.9677529750536,5.23698811076529,4.94860711629143,5.31752391441226,5.19822437384984,5.04085603328029,5.25645830439509,5.46040641102274,5.29399189255132,5.24986513711919,5.38232517389905,4.8171181371285,4.95610806120602,5.22817488708966,5.03288257518048,5.55039921039284,5.50234990614445,5.47057968663161,5.43010558828501,4.83624760415985,5.20274746847059,5.25259334332611,5.37593881678586,5.44755235352964,5.25034441643343,5.38771807426555,5.48299791602673,5.24159382993537,4.81427638021849,5.25432329213948,5.0742296081671,5.26726985188639,5.22258800804674,5.11607873111521,5.61397740608152,5.0926885903325,4.8940441270921,5.13779214783007,4.96890171694344,4.96141362837681,5.2400186444504,5.09684068229481,5.23055617536971,5.37488826145288,5.18068105468781,5.127406630547,5.21170085516586,5.39084829031285,5.38182253876981,5.48176766332445,5.23999556166167,5.70918713753067,5.10724968564705,5.24942416983933,5.0995633786119,4.84255117866531,5.20060110536846,5.39976140098025,5.12633488532565,4.97967725526357,5.00007797206522,4.86367705737579,4.63530497903699,5.01054792889921,4.89316565209451,5.0273196702835,5.02093569469074,4.89575204015697,4.80311417515296,4.85815217535809,5.08436941354264,5.15458639313581,5.24779402603145,5.12123488313373,4.81480659516043,4.79992952800254,4.9689472176144,4.85410421124511,5.13806441544699,5.00729616399727,5.03517763188711,4.77309262760479,5.3168534395236,5.22663670214904,4.82975848386382,5.22015019961338,4.99895793012433,4.99341792650441,4.29231038721099,4.83517401845034,4.68407931766096,5.03738542720055,5.2373179583236,5.06640168234367,5.0652371557773
cg00001245,-7.66761586405635,-7.65671509725216,-7.74794954173526,-7.7886549305367,-7.7665412096763,-7.86867766387751,-7.74759611141915,-7.97296759345995,-7.61326785257453,-7.70365638213192,-7.6944847874984,-7.86227774728527,-7.84897620186752,-7.73915759454206,-7.87834033430293,-7.95245962465378,-7.64071620993263,-7.7422547599333,-7.62206303808017,-7.72585633050981,-7.73826429925199,-7.95521170998886,-7.73484001170252,-7.85937169773059,-7.49826225985563,-7.56151373384994,-7.77673793270443,-7.64715697318988,-7.88202562335058,-7.75821733297401,-7.84244294573973,-7.92430645513502,-7.64255530525997,-7.66517212768853,-7.36894155933443,-7.85646027316443,-7.82158428810212,-7.86858797331415,-7.73388991630758,-7.98123135417215,-7.48574445827453,-7.66886116668027,-7.65833985174932,-7.64561320694204,-7.79076909145718,-7.74500820590365,-7.72734844627496,-7.88174274004119,-7.61946706791678,-7.47835474884549,-7.64249297309855,-7.80098409365398,-7.58328766792602,-7.86030288821319,-7.68816897492952,-7.74872919706312,-7.50543919594371,-7.55436554258012,-7.53204612912253,-7.74976615062426,-7.75025248313919,-7.82564842081643,-7.70718802503213,-7.98375211467283,-7.4477949630186,-7.54273428054276,-7.64168960205034,-7.6601185042369,-7.75970458310939,-7.60787257891201,-7.84719368638486,-7.80936371739655,-7.49505327304884,-7.51122050627673,-7.5715808825878,-7.62151620574791,-7.81260353354193,-7.62695573030438,-7.74514688199553,-7.92483583263404,-7.36746738957324,-7.57967431442562,-7.54057919740592,-7.62306446504154,-7.56602991827302,-7.55424180748843,-7.78877856224106,-7.92673740979999,-7.41040131817068,-7.58737666933485,-7.58243923197773,-7.54279049353819,-7.7773300159879,-7.56063293599327,-7.44228587485644,-7.63904548095484,-7.51809798053391,-7.63135810487948,-7.59218085850007
cg00001249,1.813221053559,2.72785044904024,2.28292362750128,2.7028310176116,2.63153037660575,2.11909316124924,2.57895795303466,1.75910902496949,2.60493207720415,2.27965485839544,2.21481221333449,2.28621355466949,2.26125137998222,1.81495447750831,2.22783265995669,1.84891461936752,2.09364140060602,2.66126627909594,2.06277825654328,2.12876230082799,2.62726254786113,2.09439753593121,2.66770253029432,2.61998030187677,2.02701827957613,2.66070221157023,2.41552916458446,2.42780445099158,2.40232462097142,2.83455754474714,2.47226415298688,3.0119524075957,2.68953122829381,2.93127429194754,2.13346052073352,2.79508554273616,2.43665079561124,2.64459511581468,1.87412176895427,3.01478030681014,2.38015923780778,2.12893225904339,1.66124422842666,2.19922843171945,2.36025163705739,2.51540967857604,2.33216672188612,2.26791602283507,2.27076131396819,1.79085629637157,2.03393885503987,2.27452779704338,2.13636580910536,2.62046443307704,1.99697699233573,1.93454578473329,3.19674840800456,2.32985334853132,2.87692978066595,2.27229199847731,2.96059612895459,2.9241453646806,2.57902442570156,2.04643593240687,2.6468466871225,2.48084439766693,2.35972693077429,2.53154806397215,2.8974476249271,3.18362867793941,2.83944006689041,2.66902478349718,1.9009378651312,2.67792501181873,2.86574601333398,2.74980457811461,2.68935316126342,2.7721109644047,2.51742196298741,2.82755837569468,2.78502941343431,2.57294288306734,2.70532021169895,2.52136817632853,1.97374084325458,2.89014754627348,2.26234449512364,2.69260330317806,2.8309624604455,2.54137630665337,2.86352601466437,2.32882823484232,1.97076076222922,2.61238697726861,2.02039763224702,2.64555583822489,2.7369502326636,2.39789621596628,2.80060373231283
cg00001261,-0.119484813309309,0.0626179010802919,0.115547109487759,0.242430279752083,-0.142858087428601,-0.283114509746659,-0.363308757542465,-0.516027018861844,-0.718403917116619,-0.874678385393229,-0.389247579950195,-0.249945698542474,-0.396355567433792,-0.161781063015686,-0.152252187169348,-0.26076909464755,-0.446457087160321,-0.500364995164755,-0.105391838628979,-0.381277772023895,-0.335580671668552,-0.124529142705952,-1.07482117462383,0.166353250463615,-0.114288385460857,-0.230612000020354,-0.201475111169036,-0.617524204227392,-0.0898508556803109,0.730889032617204,-0.0826666732828803,-0.379861249043414,0.063474530453837,-0.409452085871106,-0.259071958006714,0.246029306096334,-0.667536459675439,-0.568317601605661,-0.0034584966613497,-0.949949494353682,-0.379921364602295,-0.476786403222031,-0.733858726211666,-0.186852312154944,-0.345743879552589,-0.12802145965223,-0.0271947295012251,-0.20412530877664,-0.496211693930196,-0.490383339396556,-0.134257204319309,-0.231368679862323,-0.855211147647914,-0.976613362643172,-0.35003063061004,-0.0058243884812278,-0.939291377980081,0.446636483748729,-0.731757164064917,-0.299849804857183,-0.245147331023513,-0.0218742779338278,-0.020716882385729,-0.123561319716772,0.0405582655393555,-0.308194251466161,-0.466673035694274,-0.683236455374025,0.948391558289573,0.549916420919332,-0.346354916668316,-0.344185754634579,-0.413564942221928,-0.80575418498826,-1.4645347166282,-0.245105413023676,0.0396730606022061,-0.411794747936005,-0.145361648864965,-0.0593792168843798,-0.14299515731009,-0.634903660655817,0.0640609261362822,-0.361036299634632,-1.1528558474021,-0.350593739854889,0.0446842133944836,-0.493894156799874,-0.463323487664007,-0.0821320947534138,-0.432539428019769,-0.828981574621394,-0.524230978567563,-0.686749371134517,-0.425975490231905,-0.146494921714959,-0.0021361913227113,-0.395161739466213,-0.127431030126849
cg00001269,2.82209375674584,3.74230189421758,2.75646256829859,3.06130163208861,4.00220932531726,3.00515025009519,3.11355139978804,3.04812736495256,3.32204924720633,3.11040989862123,3.61093368422034,2.98622947669813,3.61036687774003,3.75130625911828,3.65753691706618,3.38323406112216,2.65859400096076,3.95968095792988,3.42255018294855,3.29772834105389,3.3726005455815,3.67076294986829,4.71679982495641,3.72817486599528,3.34349453603697,3.9387806618708,3.33774166509429,3.85066723374031,3.20629206120226,3.65387245281642,3.88300055395204,3.73586924006554,3.06021542614527,3.31270090462447,3.86411100165787,3.37864964278564,3.26694694519049,3.85772515715857,2.70312278518917,3.58991287028263,3.93787724633813,2.95375983407049,2.44373204842805,3.33191974760018,3.62362267583597,3.22503681062144,3.55617539887699,3.2658589657508,3.37474861456651,3.54077794644756,3.71242635385235,3.48771111887429,3.14348444551486,3.49701844260528,3.59625045168356,3.71266072709618,3.39695670293124,3.39323475813093,4.05489294919563,3.23772422773737,3.09407691490173,3.82983514783028,3.6855841026847,3.45165252257822,3.38921518666943,3.00880948457229,3.23914488475579,3.78455828350515,3.37983759168764,3.9372460687338,3.43903145060287,3.96113344933084,2.87197472475892,3.66950576469105,4.17602366241417,3.32925215360729,3.30986238537211,3.35416496635147,3.12354347567863,3.89037838416646,2.72791571789971,3.90431977756279,3.70756390697044,3.64458279691788,3.1797748990257,4.08185101241517,3.92193698284003,4.00034174355122,3.79994905660746,3.76913408915475,3.7736945037326,3.37695447963606,3.40994787567016,3.68429836332451,4.0383303181979,4.08652938855713,3.84089718957439,3.54764793389375,3.80764850831164
cg00001349,2.99348896467979,3.64180160218903,3.65985122001156,3.12847209601119,3.06869629827293,3.65933743721613,3.22420226363219,3.33118888230393,2.89791315056995,2.80224037837233,2.56322167363838,2.68898777956466,3.12766864993135,2.7829399129234,2.5014034971307,3.47654148698023,3.18643425037594,3.10068936206901,2.67481955033487,2.57881909114607,2.96160655840181,3.32609571986922,4.36533547968844,4.42962121901352,3.78463633117781,3.04838788855915,2.78612332834443,2.60588331007467,3.14760734260991,3.49818302810401,4.08618172435138,4.58519996165174,2.77639226372041,3.53622953685609,2.83223541564443,2.43474084667112,2.9363600335199,3.75153257429704,1.75361613933929,2.84176486652945,2.95389041731828,3.00889084257724,3.00205037621008,2.79444161734978,2.41609391405015,3.74156528516979,3.226337202434,2.91943209132588,2.89087858786153,3.1815719437007,2.82124540361558,3.35799748267897,2.6274115379222,2.09454055662416,3.16082162471213,3.77791447071296,2.1974943331904,3.29199820862589,3.21268598057581,2.6835034196416,2.96440946666872,3.11502459970179,3.09035311753431,3.12646532853322,3.29194412621269,4.73350950822597,2.80255936268176,2.73326222420884,4.33374627682228,4.04700003095232,3.8189074296727,4.67624241562872,3.59083597280626,2.68916821714427,4.49302634242911,3.30819551746317,3.41524571757933,2.84269149981411,3.20720799961612,4.03561660913989,4.12744271365736,3.1913094978913,2.59546997445702,2.61675615206845,2.17309303586557,2.79315598428666,3.19941801388446,2.30826156768599,2.72411732599507,3.40007987573841,2.73811284318685,1.66787910435545,2.79114833553142,2.66290686980312,2.98224581998376,2.21212976812316,2.5683661427355,3.24391921186599,2.95417362031192
cg00001364,5.03188876210392,5.36816438441979,5.28039889875931,5.56971427887803,5.08974182184422,4.74252011011049,5.4203296705014,4.81596099211733,5.26273712736694,5.49748089041365,5.27747068264358,5.12014245201382,5.41920857138053,5.38705008539372,5.58722097083398,3.93739437253537,4.88032288610307,5.0681712671676,5.41009190689434,5.24793689151789,4.96787919486697,5.31012961223027,5.41363285748035,5.34272774174925,5.33180648502343,5.40830954232434,4.66455534734406,5.04501246112563,5.06666429630703,5.48332402557236,4.47992744487059,5.48123063882614,5.50725342292476,5.46278147429528,5.4166013070357,5.79979311594012,5.71011663870396,5.78637705126793,5.41114819733166,5.45632857965913,5.1383386586548,5.05243107217388,5.07535009811066,5.71079311920594,5.36109127711752,4.97573463998336,5.77592725174916,5.0217299482982,4.85267018052846,5.02889640199403,4.7407154859055,5.4808795543519,5.44916774876474,5.15148809331824,5.25301325188846,5.2393859360271,5.35783856021122,5.67758899327236,4.65316693818928,5.25798075615423,5.3302751890329,5.43413341928598,5.17592148219319,5.12585043075339,5.07400230180763,4.89004956630579,4.79162963255073,4.88147912596685,5.29094434208784,5.33729274922479,5.23375204371471,5.56256658834975,4.77171115620274,4.75179428440002,5.51071379469944,5.32329561931082,4.98798231080095,5.40899772587804,5.72849169061035,5.22985343184406,5.33208335468093,5.27624682805074,5.14544815754342,5.31955982068804,4.87030406169729,5.47107556591208,5.5084541281233,5.59635299718466,5.09964258521038,4.32904128748334,5.10260121130238,5.30052835535028,5.64996617916187,4.91881211919084,5.55915385796184,5.18221358969786,5.05895681185655,4.39634069545211,5.50232963521615
cg00001446,3.64326643810627,3.42460784168187,3.31958714009743,3.10162337604571,3.43868221324908,3.25726939292013,3.34390278418688,3.3233099275849,3.54815742635953,3.0663685308882,3.30294983127375,3.54054344925065,3.23849123004114,4.14876778274075,3.53666855185203,3.61109569183977,3.3031276653441,3.26525557610742,3.26334278015048,3.42614813698495,3.44855003725784,3.11822062947254,3.36178393545775,3.4653145613244,3.2611533580308,3.39297595553265,3.80711196052578,3.28391104939332,3.17303060896866,2.87423076404212,3.50628162833165,3.72997476909765,2.77629649240346,3.25724434125459,2.83670547693441,3.50768579278563,3.20559053987237,3.18038027383817,3.32010427154432,2.87310233668542,3.46999361942647,3.58742740764203,2.91572113235732,3.27049092375179,3.66227219654975,3.47340536287654,3.66401232340494,3.95878777279147,3.18452677123085,3.20720644504067,3.85648876587963,3.83318700739903,3.31977653357592,3.68980982094363,3.7576590090078,3.50319536820922,3.2824969785274,3.33355899031452,3.54526418052641,3.37692662452418,3.51633946301804,3.47487980136881,3.09514251260882,2.7693461250349,3.01378810928191,3.19906696032149,2.94237740806408,3.62710213941409,3.2035308950876,3.25527879418664,4.01889199016828,3.74183501002754,3.55944866359645,3.41916684355387,3.85153936804257,3.01153686523892,3.59506384793564,3.464629986463,3.74410622923924,3.99331464082088,3.19046305650657,3.42300918328813,3.98915803166797,2.93196045702074,3.4337552697513,3.81826092069217,3.31315038276908,3.78263163620621,3.58007031596066,3.73760878929074,3.28586507770851,3.59671305265846,3.46933718133939,4.07589348395836,3.51504085595108,3.63745046221575,3.03605908764378,3.37942795284774,3.07625064603714
cg00001476,-0.0733631813611208,1.45456663958678,-0.825503437251811,0.827029202742176,0.760183806503232,0.428485419108999,0.850275075994611,-0.164493974325548,0.243259251160566,0.732571918345563,0.699980275132582,0.272170499347031,0.788484342350348,1.77561128690313,0.901811502885909,0.0489842478799905,-0.312570191953902,-0.0272028143242055,1.31325085225276,0.505567159617087,0.502818566923367,0.77811417923178,0.359896918920993,1.29740630883575,0.773662984789046,0.392190138125399,1.07758389729223,1.06940613868186,0.698110554763463,0.206488734383106,0.804504065273034,0.397009152161731,-0.593097957075668,0.365572555895668,0.777669482803773,0.92483661428436,0.430647274426196,1.32772165874941,0.348858735183533,1.03029351817288,1.47405688094134,0.0503475545424232,0.1349179532176,0.113262497703452,-0.09747283775766,0.581157509255958,-0.661798379187645,2.38881448255308,0.134400460841836,0.594494952253784,0.506917594779168,0.806259336403973,0.868138809909831,0.861077317569189,2.14371963668783,0.492083344231216,-1.15437329557308,0.599482905489985,1.20099616529862,0.539750193217827,0.34024669066366,1.06983005016038,0.76637912346767,-0.367974039142828,1.88130906728499,0.548433764719311,0.414740354135833,0.987825071540185,-0.240979560039605,-0.208115928100374,0.870772750577085,-0.124188289663505,-0.021577352105412,0.850914932850144,0.565678142240252,1.01751744677188,0.801798308721308,0.12335449288371,1.16987619018157,2.03228517131404,-3.03568626385229,1.08985037238455,1.17534985043335,0.971702755842088,0.389971903030038,0.602138858050077,0.574608049256026,0.366774157143229,0.0279372891625524,0.361040893776593,-0.0797965694389222,-0.311191978971024,0.35881371860226,0.931539961754985,0.468613758855873,0.791370909926285,1.44451868288114,0.932602981396088,0.38689974780081
